stems,words,sufix,freq
atata,atatapoitoh,poitoh,56
ap,apoine,oine,743
a,apoine,poine,66
tine,tinerũme,rũme,120
tin,tinerũme,erũme,120
ti,tinerũme,nerũme,120
t,tinerũme,inerũme,120
tõ,tõtuhse,tuhse,230
tytine,tytinerũ,rũ,683
tytin,tytinerũ,erũ,565
tyti,tytinerũ,nerũ,565
tyt,tytinerũ,inerũ,565
r,rinanomo,inanomo,82
j,jeza,eza,132
ero,erohketõ,hketõ,358
er,erohketõ,ohketõ,275
e,erohketõ,rohketõ,264
kynon,kynonuhne,uhne,80
e,ezuhne,zuhne,6
ã,ãpi,pi,252
otu,otuarõ,arõ,66
otuar,otuarõtatoko,õtatoko,24
otur,oturuke,uke,529
otu,oturuke,ruke,403
ot,oturuke,uruke,177
zu,zururuke,ruruke,119
z,zururuke,ururuke,119
emy,emynyhmara,nyhmara,160
emy,emynyhmãko,nyhmãko,260
ãpia,ãpiakato,kato,289
ãpi,ãpiakato,akato,120
tupu,tupuxihkase,xihkase,136
nupu,nupunato,nato,418
kas,kasenato,enato,192
ka,kasenato,senato,192
k,kasenato,asenato,192
ixix,ixixĩnõko,ĩnõko,18
ixi,ixixĩnõko,xĩnõko,18
ix,ixixĩnõko,ixĩnõko,18
typi,typitahmase,tahmase,22
osẽpur,osẽpurihkãko,ihkãko,104
pu,puxihkãko,xihkãko,62
toetuar,toetuarimase,imase,470
tora,toraximase,ximase,154
t,toximase,oximase,48
my,mytae,tae,196
e,eukuru,ukuru,747
tyr,tyrisenã,isenã,463
ty,tyrisenã,risenã,448
t,tyrisenã,yrisenã,448
ẽ,ẽtypyry,typyry,42
ty,tymõko,mõko,248
akuri,akurihmõko,hmõko,22
ẽsem,ẽsemãnõko,ãnõko,597
ek,ekuãnõko,uãnõko,38
e,ekuãnõko,kuãnõko,24
epana,epanaikãko,ikãko,161
ah,ahnikãko,nikãko,102
a,ahnikãko,hnikãko,92
onym,onymikara,ikara,71
atah,atahnikara,nikara,40
ata,atahnikara,hnikara,40
tam,tamuxiry,uxiry,138
ta,tamuxiry,muxiry,138
t,tamuxiry,amuxiry,138
j,jẽxiry,ẽxiry,60
nor,norihno,ihno,51
no,norihno,rihno,42
n,norihno,orihno,42
serom,seromaroro,aroro,2737
sero,seromaroro,maroro,2454
ser,seromaroro,omaroro,2454
1,12me,2me,108
jeim,jeimamyry,amyry,530
jei,jeimamyry,mamyry,530
je,jeimamyry,imamyry,369
mu,munume,nume,57
m,munume,unume,24
syka,sykatone,tone,2580
k,kỹtone,ỹtone,104
orihm,orihmapo,apo,168
poremã,poremãkapo,kapo,116
m,mykapo,ykapo,66
eh,ehpiry,piry,68
e,ehpiry,hpiry,36
tõsen,tõsenuhmase,uhmase,686
tymotate,tymotatemuhmase,muhmase,134
pui,puimane,mane,237
osenu,osenuhmane,hmane,124
osen,osenuhmane,uhmane,46
ose,osenuhmane,nuhmane,46
ỹ,ỹkakoxi,kakoxi,103
t,tỹkakoxi,ỹkakoxi,88
t,tuku,uku,48
k,kue,ue,251
orihmap,orihmaponanomo,onanomo,211
py,pytaketõ,taketõ,83
x,xitaketõ,itaketõ,16
ot,otũtatoko,ũtatoko,36
or,orihpyra,ihpyra,1292
o,orihpyra,rihpyra,1292
tõsekar,tõsekaropitose,opitose,104
tut,tutũtase,ũtase,440
tu,tutũtase,tũtase,440
t,tutũtase,utũtase,440
myht,myhtokoxi,okoxi,506
tuh,tuhpokoxi,pokoxi,152
tu,tuhpokoxi,hpokoxi,152
kyno,kynomõne,mõne,24
kyn,kynomõne,omõne,24
ky,kynomõne,nomõne,24
k,kynomõne,ynomõne,24
tan,tanỹse,ỹse,278
ta,tanỹse,nỹse,257
tõse,tõsemãse,mãse,776
tõs,tõsemãse,emãse,433
tõ,tõsemãse,semãse,359
t,tõsemãse,õsemãse,344
ze,zerỹpyry,rỹpyry,285
p,parỹpyry,arỹpyry,136
hmato,hmatohu,hu,238
hmat,hmatohu,ohu,238
hma,hmatohu,tohu,238
hm,hmatohu,atohu,230
h,hmatohu,matohu,70
a,anako,nako,324
k,kynako,ynako,294
tõse,tõsenuhmase,nuhmase,522
pu,punero,nero,312
p,punero,unero,312
tonu,tonurẽkara,rẽkara,242
tom,tomirẽkara,irẽkara,40
ajoh,ajohpã,pã,236
ajo,ajohpã,hpã,228
aj,ajohpã,ohpã,178
joro,jorokohpã,kohpã,126
jor,jorokohpã,okohpã,126
jo,jorokohpã,rokohpã,126
ajoh,ajohpano,pano,102
ajo,ajohpano,hpano,79
aj,ajohpano,ohpano,79
joro,jorokohpano,kohpano,33
sek,sekere,ere,247
se,sekere,kere,97
s,sekere,ekere,97
s,serara,erara,48
nup,nupunato,unato,104
nu,nupunato,punato,104
n,nupunato,upunato,104
mor,morotõkõ,otõkõ,400
mo,morotõkõ,rotõkõ,392
m,morotõkõ,orotõkõ,392
tos,tosẽkãkara,ẽkãkara,20
tona,tonahkehse,hkehse,274
to,toehkehse,ehkehse,81
e,epery,pery,253
an,anỹtohme,ỹtohme,65
a,anỹtohme,nỹtohme,65
erem,eremiã,iã,399
mo,moxiã,xiã,394
m,moxiã,oxiã,330
1,12mãkõ,2mãkõ,132
t,tohmane,ohmane,14
ako,akorony,rony,113
ak,akorony,orony,113
a,akorony,korony,113
z,zakorony,akorony,64
fi,firipe,ripe,270
f,firipe,iripe,270
patoro,patoromeu,meu,48
pator,patoromeu,omeu,36
pato,patoromeu,romeu,36
pat,patoromeu,oromeu,36
pa,patoromeu,toromeu,36
a,aupeu,upeu,25
myak,myakãmary,ãmary,46
mya,myakãmary,kãmary,46
my,myakãmary,akãmary,46
t,tiote,iote,110
ixika,ixikariote,riote,110
ixik,ixikariote,ariote,110
ixi,ixikariote,kariote,110
eneh,enehpono,pono,711
ene,enehpono,hpono,300
et,etahpono,ahpono,150
ẽpurih,ẽpurihkahpono,kahpono,78
ime,imeimehnõ,imehnõ,247
im,imeimehnõ,eimehnõ,205
ton,tonahse,ahse,893
ty,tytahse,tahse,35
t,tytahse,ytahse,35
t,tosẽkõ,osẽkõ,216
exixihm,exixihmatatoko,atatoko,88
mar,marotatose,otatose,139
aor,aorihtyã,ihtyã,664
ao,aorihtyã,rihtyã,664
a,aorihtyã,orihtyã,664
nymenek,nymenekatyã,atyã,985
zuã,zuãtatyã,tatyã,73
im,imotatyã,otatyã,48
i,imotatyã,motatyã,48
top,topehke,ehke,168
to,topehke,pehke,126
t,topehke,opehke,126
pa,parata,rata,114
p,parata,arata,114
tak,takarara,arara,184
pi,pisarara,sarara,184
p,pisarara,isarara,184
t,takara,akara,128
tamur,tamurupõkomo,upõkomo,171
tysa,tysapatu,patu,18
tys,tysapatu,apatu,18
e,exike,xike,321
tym,tymyxike,yxike,16
ty,tymyxike,myxike,16
t,tymyxike,ymyxike,16
o,otuhtoko,tuhtoko,64
õkur,õkurukõme,ukõme,453
oryhmatami,oryhmatamitukõme,tukõme,230
oryhmatam,oryhmatamitukõme,itukõme,230
oe,oepekõme,pekõme,41
o,oepekõme,epekõme,33
ohtomap,ohtomapotohkõ,otohkõ,90
oy,oytotohkõ,totohkõ,56
atapyĩ,atapyĩtaõkõ,taõkõ,482
mor,morotaõkõ,otaõkõ,126
mo,morotaõkõ,rotaõkõ,126
tapy,tapyitaõkõ,itaõkõ,60
tap,tapyitaõkõ,yitaõkõ,60
toi,toitoine,toine,672
to,toitoine,itoine,672
t,toitoine,oitoine,672
ako,akorõme,rõme,326
m,marõme,arõme,161
i,imarõme,marõme,89
t,tymarõme,ymarõme,40
to,tomirykõ,mirykõ,550
asãta,asãtajãkõ,jãkõ,9
asãt,asãtajãkõ,ajãkõ,9
asã,asãtajãkõ,tajãkõ,9
as,asãtajãkõ,ãtajãkõ,9
ik,ikuhtohme,uhtohme,1453
soto,sotomapõkõ,mapõkõ,176
sot,sotomapõkõ,omapõkõ,176
kom,komorapõkõ,orapõkõ,30
se,seropõkõ,ropõkõ,880
s,seropõkõ,eropõkõ,824
kowe,kowenatu,natu,136
kow,kowenatu,enatu,128
ko,kowenatu,wenatu,128
k,kowenatu,owenatu,128
ose,oserehpyra,rehpyra,684
tõt,tõtukurukõ,ukurukõ,157
oseose,oseosezuhnõko,zuhnõko,233
oseose,oseosezukuru,zukuru,95
je,jezuhpyra,zuhpyra,380
je,jewokãko,wokãko,123
otup,otupikõ,ikõ,48
or,oruikõ,uikõ,19
o,oruikõ,ruikõ,19
t,turuikõ,uruikõ,7
tytiner,tytinerũkõ,ũkõ,803
y,ypoenõ,poenõ,216
t,typoenõ,ypoenõ,98
em,emapõko,apõko,1440
e,emapõko,mapõko,422
epe,epehmapõko,hmapõko,199
esar,esarypõkõ,ypõkõ,40
esa,esarypõkõ,rypõkõ,40
es,esarypõkõ,arypõkõ,40
atamor,atamorepara,epara,119
atamo,atamorepara,repara,119
atam,atamorepara,orepara,119
kypynanoh,kypynanohnekõ,nekõ,503
kukurãk,kukurãkanekõ,anekõ,357
ãmore,ãmorepanekõ,panekõ,160
ãmor,ãmorepanekõ,epanekõ,150
tuis,tuisamehxo,amehxo,791
tui,tuisamehxo,samehxo,780
zo,zokome,kome,119
z,zokome,okome,92
jo,jorokome,rokome,8
j,jorokome,orokome,8
zon,zonẽtyã,ẽtyã,49
zo,zonẽtyã,nẽtyã,49
z,zonẽtyã,onẽtyã,49
,putiputi,puti,16
put,putiputi,iputi,16
pu,putiputi,tiputi,16
p,putiputi,utiputi,16
ot,otumakãko,umakãko,25
k,kuahtao,uahtao,1463
ouze,ouzenukõ,nukõ,55
ouz,ouzenukõ,enukõ,48
ou,ouzenukõ,zenukõ,48
o,ouzenukõ,uzenukõ,48
t,tyne,yne,132
ty,typyne,pyne,132
t,typyne,ypyne,132
et,etỹke,ỹke,300
ihxi,ihxipỹke,pỹke,128
ihx,ihxipỹke,ipỹke,128
ih,ihxipỹke,xipỹke,128
i,ihxipỹke,hxipỹke,128
ose,osepeme,peme,350
os,osepeme,epeme,205
o,osepeme,sepeme,133
tymyhp,tymyhpokapose,okapose,68
ox,oxiehno,iehno,329
o,oxiehno,xiehno,329
ty,tysekõ,sekõ,36
t,tysekõ,ysekõ,36
tymeren,tymerenotykõ,otykõ,30
tymere,tymerenotykõ,notykõ,24
tymer,tymerenotykõ,enotykõ,24
w,wekyry,ekyry,1127
t,tyekyry,yekyry,175
i,imotye,motye,121
o,oẽxirykõ,ẽxirykõ,16
im,imũkurukõ,ũkurukõ,46
atapy,atapyĩkõ,ĩkõ,407
atap,atapyĩkõ,yĩkõ,345
ata,atapyĩkõ,pyĩkõ,345
at,atapyĩkõ,apyĩkõ,345
a,atapyĩkõ,tapyĩkõ,345
pan,panahmãko,ahmãko,221
o,oeahmãko,eahmãko,24
ton,tonehpose,ehpose,588
to,tonehpose,nehpose,558
eka,ekarona,rona,168
ek,ekarona,arona,168
ekam,ekamonanõ,onanõ,428
eka,ekaronanõ,ronanõ,229
ek,ekaronanõ,aronanõ,144
kue,kuenimã,nimã,21
ku,kuenimã,enimã,21
k,kuenimã,uenimã,21
erohtam,erohtamitume,itume,430
erohta,erohtamitume,mitume,430
eroht,erohtamitume,amitume,430
1,12mãkomo,2mãkomo,104
tyo,tyotyorõ,tyorõ,24
ty,tyotyorõ,otyorõ,24
t,tyotyorõ,yotyorõ,24
ar,aropone,opone,53
a,aropone,ropone,26
myakãmar,myakãmaryh,yh,289
ynenyo,ynenyokyh,kyh,71
yneny,ynenyokyh,okyh,42
o,onokyh,nokyh,42
nen,nenahno,ahno,264
pokom,pokomorome,orome,61
y,ynorome,norome,21
erax,eraximãko,imãko,1317
era,eraximãko,ximãko,677
er,eraximãko,aximãko,677
one,onenah,nah,104
ose,oseanah,anah,96
y,ynanah,nanah,96
ny,nyrihpyry,rihpyry,721
xikih,xikihxikihme,xikihme,84
e,etato,tato,383
ẽse,ẽsemãnõko,mãnõko,440
ẽs,ẽsemãnõko,emãnõko,334
tuar,tuarõtãko,õtãko,74
tua,tuarõtãko,rõtãko,63
tu,tuarõtãko,arõtãko,63
t,tosẽkomo,osẽkomo,48
o,oky,ky,684
yneny,ynenyoky,oky,551
o,onoky,noky,445
je,jenery,nery,293
metapap,metapapoatose,oatose,342
meanah,meanahtoatose,toatose,91
porem,poremãkety,ãkety,10
pore,poremãkety,mãkety,10
por,poremãkety,emãkety,10
to,tonaru,naru,8
kan,kananaru,anaru,8
ka,kananaru,nanaru,8
k,kananaru,ananaru,8
o,oseh,seh,6
o,oeseh,eseh,6
e,eneseh,neseh,6
koh,kohmãpyra,mãpyra,663
ẽs,ẽsemãpyra,emãpyra,622
p,piano,iano,81
mone,monexiano,xiano,81
mon,monexiano,exiano,81
mo,monexiano,nexiano,81
t,tumũkuru,umũkuru,1056
aenur,aenurutyã,utyã,79
aenu,aenurutyã,rutyã,79
aen,aenurutyã,urutyã,79
ae,aenurutyã,nurutyã,63
mya,myakã,kã,327
kor,korokã,okã,146
o,onokã,nokã,15
osemei,osemeikaketõ,kaketõ,12
oseme,osemeikaketõ,ikaketõ,12
epe,epekahtoh,kahtoh,154
ep,epekahtoh,ekahtoh,154
t,tõtuhse,õtuhse,140
ono,ononẽpyra,nẽpyra,116
joro,jorokohpe,kohpe,153
jor,jorokohpe,okohpe,153
jo,jorokohpe,rokohpe,153
jeh,jehnahpyry,nahpyry,139
õ,õtukuru,tukuru,46
t,tõtukuru,õtukuru,24
emoty,emotyẽkãko,ẽkãko,77
emot,emotyẽkãko,yẽkãko,77
emo,emotyẽkãko,tyẽkãko,77
nex,nexiase,iase,3860
ne,nexiase,xiase,3527
n,nexiase,exiase,2867
tok,tokurehse,urehse,747
to,tokurehse,kurehse,747
tu,tutũ,tũ,157
z,zetũ,etũ,122
my,myhẽ,hẽ,51
m,myhẽ,yhẽ,48
koraz,korazĩpõkomo,ĩpõkomo,24
my,myhene,hene,114
m,myhene,yhene,114
men,meneatose,eatose,27
me,meneatose,neatose,27
non,nonopõkomo,opõkomo,534
r,risẽ,isẽ,228
sero,seropõkõme,põkõme,177
t,tupõkõme,upõkõme,56
e,eruno,runo,93
t,tiropõkõ,iropõkõ,24
patat,patatõpõkõ,õpõkõ,53
pata,patatõpõkõ,tõpõkõ,44
x,xitõpõkõ,itõpõkõ,24
w,wãnopyry,ãnopyry,155
kapana,kapanaũpõkomo,ũpõkomo,26
tuãta,tuãtasehxo,sehxo,159
tyht,tyhtosehxo,osehxo,36
tyh,tyhtosehxo,tosehxo,29
ĩ,ĩparykõ,parykõ,330
toepyr,toepyryparykõ,yparykõ,63
t,tyahse,yahse,42
amore,amoreparyke,paryke,129
amor,amoreparyke,eparyke,110
ik,ikuhtoh,uhtoh,1392
enetu,enetupuhtoh,puhtoh,704
enet,enetupuhtoh,upuhtoh,697
kaetok,kaetokohxo,ohxo,689
zua,zuarohxo,rohxo,298
zu,zuarohxo,arohxo,290
z,zuarohxo,uarohxo,248
eka,ekarone,rone,272
ek,ekarone,arone,201
e,ekarone,karone,185
kynos,kynosekarone,ekarone,59
nyxixĩty,nyxixĩtyãmo,ãmo,25
nyxixĩt,nyxixĩtyãmo,yãmo,25
nyxixĩ,nyxixĩtyãmo,tyãmo,25
ynymenek,ynymenekatyãmo,atyãmo,14
ynymene,ynymenekatyãmo,katyãmo,14
os,osehtoko,ehtoko,148
o,osehtoko,sehtoko,104
tot,totaehse,aehse,16
to,totaehse,taehse,16
t,totaehse,otaehse,16
ton,tonekehse,ekehse,172
to,tonekehse,nekehse,172
omox,omoxinety,inety,55
omo,omoxinety,xinety,45
om,omoxinety,oxinety,45
p,puimary,uimary,21
et,etaehpyra,aehpyra,27
yto,ytoytotoko,ytotoko,10
aem,aemyhtyã,yhtyã,8
ae,aemyhtyã,myhtyã,8
a,aemyhtyã,emyhtyã,8
eraxi,eraximananõ,mananõ,363
erax,eraximananõ,imananõ,63
ori,oriporykõ,porykõ,385
otuarõtano,otuarõtanohporykõ,hporykõ,67
zoh,zohzohme,zohme,8
zo,zohzohme,hzohme,8
z,zohzohme,ohzohme,8
enetupuh,enetupuhxĩpo,xĩpo,1450
k,kaxĩpo,axĩpo,483
rãn,rãnakuroko,akuroko,271
oseremato,oserematohae,hae,607
oseremat,oserematohae,ohae,607
oserema,oserematohae,tohae,607
oserem,oserematohae,atohae,600
osere,oserematohae,matohae,600
tõt,tõtyhkase,yhkase,258
tõ,tõtyhkase,tyhkase,198
tykyr,tykyryrykõme,yrykõme,231
pirate,pirateupi,upi,229
õt,õtyhkary,yhkary,56
otuarõtanohn,otuarõtanohneko,eko,130
otuarõtanoh,otuarõtanohneko,neko,130
apia,apiakaryke,karyke,68
ena,enahkaryke,hkaryke,28
õku,õkurukõme,rukõme,214
õk,õkurukõme,urukõme,214
et,etapananõ,apananõ,27
ehx,ehxiropyra,iropyra,688
o,oehtoh,ehtoh,1017
to,tokykõ,kykõ,97
o,oekykõ,ekykõ,73
etuari,etuarimatoh,matoh,729
iseker,isekerematoh,ematoh,223
iseke,isekerematoh,rematoh,200
ãtaki,ãtakimahpyry,mahpyry,303
o,ohxirory,hxirory,83
sy,sytatou,tatou,200
s,sytatou,ytatou,147
toe,toepukase,pukase,327
to,toepukase,epukase,297
tuis,tuisamã,amã,160
e,eramã,ramã,45
kynotur,kynoturupone,upone,24
kynotu,kynoturupone,rupone,24
kynot,kynoturupone,urupone,24
ik,ikohmako,ohmako,18
ito,itopohmako,pohmako,10
tyto,tytopohmase,pohmase,11
open,openetato,etato,98
o,osetato,setato,98
oxi,oximõme,mõme,434
ox,oximõme,imõme,434
o,oximõme,ximõme,434
syk,sykatone,atone,845
samore,samorepatone,patone,143
set,setapatone,apatone,80
os,osemame,emame,62
ehtoh,ehtohmemame,memame,26
typoetor,typoetorymemame,ymemame,15
z,zamaro,amaro,356
y,yzamaro,zamaro,127
maro,marozae,zae,13
ey,eyazae,azae,6
e,eyazae,yazae,6
osem,osemataõkõ,ataõkõ,35
ose,osemataõkõ,mataõkõ,20
ip,iporiry,oriry,282
a,amoriry,moriry,161
za,zahkasẽ,hkasẽ,53
z,zahkasẽ,ahkasẽ,33
e,etahkasẽ,tahkasẽ,8
onyporemãk,onyporemãkapopyra,apopyra,935
oekuret,oekuretyrykõke,yrykõke,115
iporem,iporemãtyã,ãtyã,46
ipore,iporemãtyã,mãtyã,29
ipor,iporemãtyã,emãtyã,29
ipo,iporemãtyã,remãtyã,20
ore,oremime,mime,13
or,oremime,emime,13
mana,manapitiko,pitiko,10
man,manapitiko,apitiko,10
poremã,poremãkapõko,kapõko,999
ena,enahkapõko,hkapõko,387
t,tosẽkõme,osẽkõme,416
e,enehne,nehne,6
ton,tonurẽkara,urẽkara,180
to,toepu,epu,49
peu,peuzepu,zepu,49
pe,peuzepu,uzepu,49
p,peuzepu,euzepu,49
tamu,tamurupõkõ,rupõkõ,80
tam,tamurupõkõ,urupõkõ,80
atat,atatapoĩko,apoĩko,57
ata,atatapoĩko,tapoĩko,50
ose,osenahkãko,nahkãko,148
m,moropõkõ,oropõkõ,32
ty,typoxi,poxi,27
otur,oturupoxi,upoxi,18
otu,oturupoxi,rupoxi,18
ot,oturupoxi,urupoxi,18
ty,tymyhse,myhse,277
t,tymyhse,ymyhse,277
anako,anakorehmara,rehmara,245
e,enepyry,nepyry,14
ewi,ewinoino,noino,171
ew,ewinoino,inoino,171
e,ewinoino,winoino,136
epor,eporehkãko,ehkãko,243
akore,akorekehkãko,kehkãko,188
tonek,tonekunohse,unohse,346
t,tounohse,ounohse,168
ta,tarykase,rykase,167
t,tarykase,arykase,160
saparar,sapararahme,ahme,309
sapara,sapararahme,rahme,222
onenetupuhp,onenetupuhpyrahme,yrahme,106
onenetupuh,onenetupuhpyrahme,pyrahme,85
tamur,tamurupõko,upõko,99
tamu,tamurupõko,rupõko,99
tam,tamurupõko,urupõko,99
osen,osenepoko,epoko,86
ose,osenepoko,nepoko,86
onen,onenepopyra,epopyra,110
azaw,azawaimo,aimo,45
ka,kanaimo,naimo,28
k,kanaimo,anaimo,28
to,tonahse,nahse,316
t,tonahse,onahse,252
oser,oseruao,uao,669
ose,oseruao,ruao,637
os,oseruao,eruao,637
o,oseruao,seruao,637
ju,juakuru,akuru,78
j,juakuru,uakuru,28
ẽ,ẽmehnõko,mehnõko,24
xiren,xirenepõkõ,epõkõ,70
nini,niniwepõkõ,wepõkõ,30
nin,niniwepõkõ,iwepõkõ,30
ikuren,ikurenaẽkõ,aẽkõ,20
ikure,ikurenaẽkõ,naẽkõ,20
ikur,ikurenaẽkõ,enaẽkõ,20
iku,ikurenaẽkõ,renaẽkõ,20
t,tũtãko,ũtãko,114
erem,eremiake,iake,57
xia,xiaxiake,xiake,48
xi,xiaxiake,axiake,48
x,xiaxiake,iaxiake,48
t,tosaryme,osaryme,16
e,esahpyry,sahpyry,212
tut,tutumehse,umehse,27
tu,tutumehse,tumehse,27
etun,etunamãko,amãko,118
e,eramãko,ramãko,21
tõses,tõsesarise,arise,66
tõse,tõsesarise,sarise,66
tõs,tõsesarise,esarise,66
kukur,kukuruhtao,uhtao,842
kuku,kukuruhtao,ruhtao,835
kuk,kukuruhtao,uruhtao,835
kyn,kynoehne,oehne,8
ky,kynoehne,noehne,8
k,kynoehne,ynoehne,8
tõ,tõtururu,tururu,638
t,tõtururu,õtururu,112
i,irãnao,rãnao,86
j,jarãnao,arãnao,68
ini,inikah,kah,32
t,tokah,okah,20
o,onokah,nokah,6
ko,kohmãpyra,hmãpyra,27
kỹ,kỹporohne,porohne,36
eh,ehpio,pio,120
e,ehpio,hpio,120
pu,puhturu,hturu,466
p,puhturu,uhturu,466
toh,tohpahse,pahse,99
t,typahse,ypahse,35
i,ipuhturu,puhturu,200
k,kiri,iri,243
ata,atakiri,kiri,60
topux,topuxikiri,ikiri,60
topu,topuxikiri,xikiri,60
top,topuxikiri,uxikiri,60
tyko,tykohtase,htase,404
t,tahtase,ahtase,77
okyna,okynahkopyra,hkopyra,144
k,konome,onome,13
max,maxihpe,ihpe,20
topuxiki,topuxikirihpe,rihpe,13
topuxik,topuxikirihpe,irihpe,13
topuxi,topuxikirihpe,kirihpe,13
t,tymise,ymise,18
iiry,iirypyhpyry,pyhpyry,293
tope,toperytase,rytase,60
top,toperytase,erytase,60
amor,amorepãko,epãko,726
amo,amorepãko,repãko,726
am,amorepãko,orepãko,726
ori,orihpỹ,hpỹ,30
ik,ikuhpỹ,uhpỹ,24
onenetu,onenetupuhpỹ,puhpỹ,24
onenet,onenetupuhpỹ,upuhpỹ,24
onene,onenetupuhpỹ,tupuhpỹ,24
kaeto,kaetokohxo,kohxo,243
emũku,emũkuãkohxo,ãkohxo,36
amore,amorepãkohxo,pãkohxo,12
xita,xitakehnõko,kehnõko,304
tamux,tamuximãkõ,imãkõ,197
tu,tupimãkõ,pimãkõ,24
t,tupimãkõ,upimãkõ,24
os,osetara,etara,596
o,onetara,netara,582
ikas,ikasanarykõ,anarykõ,50
pim,pimỹmã,ỹmã,6
pi,pimỹmã,mỹmã,6
p,pimỹmã,imỹmã,6
exikih,exikihmakety,makety,24
exiki,exikihmakety,hmakety,24
tynen,tynenehtory,ehtory,119
menetup,menetupuhtory,uhtory,104
menetu,menetupuhtory,puhtory,104
t,tũpore,ũpore,72
akuakuru,akuakuruhtara,htara,49
wy,wyihpã,ihpã,13
topuxiki,topuxikirihpã,rihpã,13
topuxik,topuxikirihpã,irihpã,13
topuxi,topuxikirihpã,kirihpã,13
men,menekãko,ekãko,481
ru,rumekãko,mekãko,352
r,rumekãko,umekãko,352
ko,kohmã,hmã,123
at,atahmã,ahmã,68
e,ekahmã,kahmã,40
ãtar,ãtarykahmã,ykahmã,40
ãta,ãtarykahmã,rykahmã,40
m,mãsa,ãsa,56
o,otupi,tupi,201
t,tutupi,utupi,156
tar,tarykapose,ykapose,10
ty,tynyhse,nyhse,217
t,tynyhse,ynyhse,217
tiri,tiriiku,iku,301
tir,tiriiku,iiku,154
ti,tiriiku,riiku,154
t,tiriiku,iriiku,154
t,toepase,oepase,133
o,otokoino,tokoino,72
oep,oepetõkara,etõkara,29
z,zukãko,ukãko,70
n,nexĩ,exĩ,60
otyhkat,otyhkatãne,ãne,97
otyhka,otyhkatãne,tãne,87
ex,exitãne,itãne,14
e,exitãne,xitãne,14
apia,apiakananõ,kananõ,54
m,mukananõ,ukananõ,16
ero,erohketomo,hketomo,142
takuru,takuruhtary,htary,47
mox,moxitatu,itatu,40
mo,moxitatu,xitatu,40
m,moxitatu,oxitatu,40
ẽx,ẽxihtãko,ihtãko,51
ẽ,ẽxihtãko,xihtãko,41
tyjam,tyjamihtase,ihtase,119
tamo,tamorihtase,rihtase,22
oky,okynahxo,nahxo,108
omip,omiponahxo,onahxo,21
omi,omiponahxo,ponahxo,21
oto,otoxie,xie,11
ot,otoxie,oxie,11
por,porutãko,utãko,58
po,porutãko,rutãko,44
p,porutãko,orutãko,24
p,poume,oume,10
ek,ekyise,yise,7
e,ekyise,kyise,7
t,tokyise,okyise,7
y,ynoro,noro,404
mo,moinoro,inoro,284
m,moinoro,oinoro,284
ehtoko,ehtokomoinoro,moinoro,46
ku,kuoturu,oturu,12
amore,amorepako,pako,262
amor,amorepako,epako,211
amo,amorepako,repako,211
am,amorepako,orepako,211
kurã,kurãkaneme,kaneme,370
ar,arykaneme,ykaneme,18
u,utupime,tupime,14
enetupu,enetupuhnanomo,hnanomo,263
e,epekara,pekara,7
sah,sahsahkãko,sahkãko,30
ap,apiakãko,iakãko,230
a,apiakãko,piakãko,230
mer,merohpõkõ,ohpõkõ,65
inyhma,inyhmapohpõkõ,pohpõkõ,24
typa,typanare,nare,72
typ,typanare,anare,72
ty,typanare,panare,72
t,typanare,ypanare,72
ame,amemyhpyry,myhpyry,196
o,onene,nene,56
hn,hnamõko,amõko,79
e,ekamõko,kamõko,42
atatap,atatapoitohme,oitohme,427
j,jenery,enery,123
tỹ,tỹpenery,penery,67
t,tỹpenery,ỹpenery,32
kasu,kasuruimo,ruimo,106
kas,kasuruimo,uruimo,106
ka,kasuruimo,suruimo,54
ku,kurano,rano,120
k,kurano,urano,120
mepe,mepekahne,kahne,17
mep,mepekahne,ekahne,17
me,mepekahne,pekahne,17
pen,penetãko,etãko,132
pe,penetãko,netãko,112
p,penetãko,enetãko,112
yro,yronymyry,nymyry,35
a,ahta,hta,36
o,oehta,ehta,30
o,osehta,sehta,6
ty,typehse,pehse,14
t,typehse,ypehse,14
an,anỹnanomo,ỹnanomo,18
p,pohnõ,ohnõ,116
ku,kurãko,rãko,6
k,kurãko,urãko,6
menetupu,menetupuhtou,htou,220
menetup,menetupuhtou,uhtou,93
menetu,menetupuhtou,puhtou,84
menet,menetupuhtou,upuhtou,84
ãmor,ãmoreparykõ,eparykõ,238
t,tykyryry,ykyryry,96
eh,ehtokomo,tokomo,253
pak,pakatokomo,atokomo,105
poko,pokosero,sero,422
pok,pokosero,osero,381
atapy,atapyĩtaõkõ,ĩtaõkõ,156
atap,atapyĩtaõkõ,yĩtaõkõ,156
kyneku,kynekurehne,rehne,66
kynek,kynekurehne,urehne,55
kyne,kynekurehne,kurehne,55
rã,rãnaõkõ,naõkõ,14
r,rãnaõkõ,ãnaõkõ,14
tye,tyeipose,ipose,462
tap,tapoipose,oipose,36
ta,tapoipose,poipose,36
ty,typykase,pykase,8
t,typykase,ypykase,8
kyrau,kyrautia,tia,135
ew,ewotia,otia,60
e,erotia,rotia,48
inikah,inikahpoino,poino,25
as,asapoino,apoino,8
a,asapoino,sapoino,8
temety,temetyrio,rio,49
k,kario,ario,40
aniwe,aniwesario,sario,20
aniw,aniwesario,esario,20
ani,aniwesario,wesario,20
zur,zuruxĩpo,uxĩpo,65
zu,zuruxĩpo,ruxĩpo,65
z,zuruxĩpo,uruxĩpo,65
zu,zupuhpyry,puhpyry,297
